account_id,account_activity_level,customer_value_level,MOB,flag_female,avg_sales_L36M,cnt_sales_L36M,last_sales,month_since_last_sales,count_direct_promo_L12M,birth_date
100933687,X,C,33.0,1,10000.0,4,10000.0,19,6,1983-04-18
100933706,X,C,130.0,1,10000.0,3,10000.0,19,6,1982-09-17
100933723,X,C,63.0,0,17500.0,3,20000.0,20,7,1950-12-21
100933733,X,C,29.0,1,25000.0,2,25000.0,16,5,1964-02-07
100933734,X,C,35.0,0,17500.0,2,20000.0,19,4,1965-05-17
100933743,X,C,53.0,1,5500.0,4,5000.0,16,6,1962-06-09
100933749,X,C,45.0,0,5000.0,6,5000.0,15,6,1978-09-05
100933764,X,C,36.0,0,10750.0,4,10000.0,24,6,1955-09-28
100934043,X,C,57.0,1,25000.0,1,25000.0,18,6,1971-04-19
100934059,X,C,103.0,1,5000.0,4,5000.0,14,5,1956-11-28
100934155,X,C,28.0,0,15000.0,1,15000.0,17,5,1985-06-27
100934356,X,C,86.0,1,26000.0,1,26000.0,16,5,1965-06-17
100934658,Z,C,16.0,1,25000.0,1,25000.0,16,5,1977-02-15
100934853,X,E,54.0,0,26670.0,4,25000.0,28,6,1984-11-08
100935042,X,E,128.0,0,25000.0,1,25000.0,19,6,1983-08-17
100935059,X,E,112.0,1,10000.0,1,10000.0,17,4,1971-07-18
100935304,X,E,61.0,1,25000.0,1,25000.0,25,6,1960-08-24
100935360,X,E,124.0,1,25000.0,1,25000.0,18,6,1959-08-02
100935362,X,E,103.0,0,17000.0,2,20000.0,19,6,1957-11-29
100935544,X,E,123.0,1,10000.0,3,10000.0,24,5,1957-05-08
100935741,X,E,106.0,1,18330.0,6,20000.0,21,6,1950-07-11
100935778,X,E,122.0,0,25000.0,1,25000.0,26,6,1978-03-21
100935881,X,E,28.0,1,18330.0,2,20000.0,21,5,1983-06-29
100936060,X,E,39.0,1,20000.0,2,20000.0,14,5,1968-03-23
100936101,X,E,56.0,0,5500.0,8,5000.0,15,6,1967-03-26
100936809,Z,E,22.0,1,20000.0,2,20000.0,22,4,1953-07-01
100936823,Y,E,20.0,0,10000.0,1,10000.0,19,6,1981-04-07
100936854,Z,E,24.0,1,10000.0,3,10000.0,15,5,1982-04-04
100936864,Z,E,17.0,1,20000.0,1,20000.0,17,4,1989-10-20
100936896,Z,E,17.0,1,20000.0,1,20000.0,17,4,1986-10-11
100936915,Z,E,24.0,1,20000.0,1,20000.0,24,3,1997-02-24
100936950,Z,E,17.0,1,20000.0,1,20000.0,17,5,1952-06-27
100937117,Z,E,20.0,0,20000.0,1,20000.0,20,4,1977-12-05
100937154,X,C,79.0,1,8000.0,4,10000.0,19,7,1985-05-27
100937249,X,C,121.0,0,5000.0,3,5000.0,17,5,1957-07-14
100937509,X,C,124.0,1,5000.0,6,5000.0,17,6,1948-09-19
100937594,X,C,44.0,0,20000.0,1,20000.0,18,6,1968-08-11
100937883,X,C,78.0,1,10400.0,4,10000.0,17,5,1977-08-13
100938028,X,C,41.0,1,8400.0,5,10000.0,20,6,1980-04-11
100938282,X,C,79.0,1,25000.0,1,25000.0,24,5,1953-12-02
100938363,X,C,112.0,1,,0,16000.0,52,5,1987-02-27
100938513,X,C,126.0,1,10000.0,3,10000.0,21,4,1957-10-29
100938526,X,C,127.0,0,10000.0,4,10000.0,18,5,1956-01-23
100938553,X,B,27.0,1,10080.0,3,10320.0,15,5,1952-12-13
100938560,X,C,33.0,1,20000.0,2,20000.0,21,4,1989-10-21
100938719,X,C,45.0,0,9330.0,6,10000.0,16,7,1991-09-09
100938735,Y,D,34.0,0,10500.0,5,10000.0,22,7,1947-03-30
100938784,X,C,130.0,0,8500.0,2,10000.0,18,2,1950-05-22
100938792,X,C,124.0,1,,0,15000.0,51,3,1959-12-05
100938832,X,C,130.0,1,25000.0,1,25000.0,18,6,1982-10-15
100938895,X,C,74.0,1,8250.0,5,10000.0,19,7,1986-10-31
100939116,X,C,124.0,0,16000.0,4,20000.0,16,5,1953-08-07
100939180,X,B,66.0,1,10250.0,3,10000.0,18,5,1955-02-21
100939222,X,C,54.0,1,9330.0,3,10000.0,15,6,1950-06-20
100939288,X,C,89.0,1,5860.0,7,5000.0,18,6,1979-12-20
100939302,X,C,42.0,1,5800.0,5,5000.0,18,6,1964-05-27
100939418,X,C,35.0,1,20000.0,2,20000.0,21,6,1972-01-16
100939482,X,C,55.0,1,8000.0,4,10000.0,14,5,1975-10-22
100939534,X,C,103.0,1,5000.0,5,5000.0,17,6,1951-12-20
100939780,X,B,129.0,1,10000.0,4,10000.0,17,6,1956-07-06
100940050,X,C,77.0,0,10000.0,3,10000.0,26,4,1966-04-02
100940552,X,C,69.0,0,25000.0,2,25000.0,24,6,1967-04-06
100940559,X,C,105.0,1,5000.0,6,5000.0,15,6,1956-09-10
100940674,X,C,36.0,0,10000.0,6,10000.0,16,6,1950-01-21
100940891,Z,C,21.0,0,25000.0,2,25000.0,17,6,1956-03-30
100940917,Z,C,52.0,1,,0,15000.0,52,3,1977-08-17
100940941,Z,C,21.0,0,15000.0,1,15000.0,21,3,1992-05-20
100940957,Z,C,17.0,1,15000.0,1,15000.0,17,4,1974-01-25
100940985,Z,C,20.0,1,20000.0,1,20000.0,20,4,1988-03-05
100940991,Z,C,52.0,0,,0,15000.0,52,3,1953-04-27
100941028,Z,B,17.0,1,15000.0,2,15000.0,17,5,1949-03-26
100941103,Z,C,17.0,1,15000.0,1,15000.0,17,4,1973-09-02
100941193,Z,C,18.0,0,15000.0,1,15000.0,18,4,1980-08-31
100941194,Z,C,26.0,1,20000.0,1,20000.0,26,3,1953-10-29
100941242,Z,C,17.0,1,20000.0,1,20000.0,17,5,1953-11-07
100941247,Z,C,19.0,1,20000.0,1,20000.0,19,4,1966-02-23
100941288,Z,C,17.0,0,20000.0,1,20000.0,17,4,1973-02-28
100941303,Z,C,16.0,1,20000.0,1,20000.0,16,5,1992-09-02
100941324,Y,C,24.0,0,15000.0,1,15000.0,24,3,1960-07-03
100941382,X,E,130.0,1,10140.0,7,10000.0,18,5,1954-01-30
100941387,X,E,77.0,0,10000.0,3,10000.0,22,6,1947-09-23
100941776,Y,E,106.0,0,10000.0,2,10000.0,27,5,1952-06-29
100941841,X,E,68.0,1,8880.0,9,10000.0,26,7,1957-03-03
100941914,X,E,41.0,1,10000.0,2,15000.0,18,4,1981-10-20
100942019,X,E,31.0,1,15000.0,2,15000.0,21,6,1993-10-10
100942140,X,E,106.0,1,17500.0,2,20000.0,22,6,1947-11-02
100942255,X,E,125.0,1,5250.0,9,5000.0,20,7,1948-02-09
100942261,X,E,124.0,1,25000.0,1,25000.0,18,6,1956-12-12
100942339,X,E,130.0,0,6000.0,8,5000.0,15,6,1995-11-29
100942620,X,E,114.0,0,10500.0,2,10000.0,18,5,1962-03-09
100942700,Y,E,128.0,0,10000.0,3,10000.0,18,6,1948-03-23
100942882,X,E,89.0,1,8330.0,3,10000.0,15,4,1948-11-01
100942953,X,E,128.0,1,8330.0,3,10000.0,21,2,1946-05-16
100942964,X,E,44.0,0,17330.0,2,20000.0,20,5,1973-04-28
100943002,X,E,105.0,1,9200.0,5,10000.0,18,6,1946-12-24
100943096,X,E,119.0,1,25000.0,2,25000.0,17,3,1983-04-10
100943159,X,E,124.0,1,8000.0,2,10000.0,25,5,1950-05-03
100943300,Z,E,22.0,1,25000.0,2,25000.0,22,6,1965-07-22
100943355,Z,E,24.0,1,20000.0,1,20000.0,24,3,1987-05-09
100943430,Z,E,16.0,1,25000.0,1,25000.0,16,5,1956-06-05
100943440,Z,E,16.0,1,20000.0,1,20000.0,16,5,1996-05-12
100943487,Z,E,22.0,0,15000.0,1,15000.0,22,3,1965-12-09
100943503,Z,E,22.0,1,20000.0,2,20000.0,22,5,1953-03-19
100943551,Y,E,53.0,1,,0,15000.0,53,5,1989-04-22
100943664,X,C,123.0,1,10670.0,3,10000.0,17,6,1958-07-10
100943785,X,C,126.0,0,26670.0,2,25000.0,17,5,1981-08-08
100943838,X,C,63.0,1,25000.0,1,25000.0,26,5,1960-12-26
100944244,X,C,29.0,0,16670.0,3,20000.0,21,6,1978-05-14
100944367,X,C,88.0,1,10000.0,4,10000.0,22,6,1962-11-23
100944434,X,C,53.0,1,10000.0,3,10000.0,19,6,1948-05-24
100944444,X,C,66.0,1,18670.0,3,20000.0,21,6,1954-02-18
100944475,X,C,128.0,1,4500.0,4,5000.0,17,5,1953-08-26
100944478,X,C,62.0,1,25000.0,1,25000.0,25,6,1981-01-28
100944502,X,C,89.0,0,9330.0,3,10000.0,18,6,1955-06-10
100944590,X,C,57.0,0,25000.0,2,25000.0,25,6,1957-11-26
100944595,X,C,96.0,0,10000.0,2,10000.0,14,5,1954-10-21
100944654,X,C,131.0,1,9000.0,4,10000.0,25,5,1968-04-22
100944763,Z,C,16.0,0,20000.0,1,20000.0,16,5,1950-04-19
100944792,Z,C,16.0,1,20000.0,1,20000.0,16,5,1958-12-31
100944831,Z,C,18.0,1,20000.0,1,20000.0,18,4,1979-11-07
100944865,Z,C,20.0,1,20000.0,1,20000.0,20,4,1969-10-02
100944936,Z,C,15.0,1,20000.0,1,20000.0,15,5,1951-08-17
100945192,X,E,127.0,1,10000.0,2,10000.0,25,6,1987-01-04
100945331,X,E,80.0,0,16250.0,4,20000.0,19,6,1970-04-23
100945344,X,E,87.0,1,18750.0,4,20000.0,25,6,1949-09-07
100945499,X,E,76.0,0,,0,15000.0,59,4,1993-04-02
100945958,X,E,129.0,1,9330.0,2,10000.0,16,5,1954-02-22
100946223,X,E,116.0,0,25000.0,1,25000.0,18,6,1963-06-29
100946241,X,E,70.0,0,7800.0,6,9000.0,19,7,1958-11-30
100946257,X,E,92.0,1,5630.0,8,5000.0,22,6,1951-06-11
100946334,X,E,56.0,0,9000.0,6,10000.0,18,6,2000-07-29
100946522,Y,E,57.0,1,4250.0,4,5000.0,15,5,1949-08-30
100946554,X,E,80.0,1,9380.0,8,10000.0,15,6,1973-12-26
100946634,X,E,123.0,1,4670.0,6,5000.0,17,5,1975-11-29
100946678,X,D,85.0,0,10000.0,4,10000.0,16,6,1947-09-14
100946714,X,E,76.0,1,19000.0,2,20000.0,19,6,1965-07-19
100946805,X,E,94.0,0,5000.0,8,5000.0,22,6,1963-04-10
100946971,Z,E,24.0,1,20000.0,2,20000.0,24,4,1970-06-08
100947125,Z,E,20.0,0,20000.0,1,20000.0,15,5,1985-01-24
100947144,Z,E,20.0,0,15000.0,1,15000.0,20,3,1955-10-17
100947150,Z,E,16.0,1,20000.0,1,20000.0,16,5,1959-08-15
100947234,X,D,50.0,0,25000.0,1,25000.0,24,6,1988-09-02
100947319,X,D,33.0,1,9670.0,6,10000.0,6,8,1994-04-15
100947346,X,D,56.0,1,5000.0,7,5000.0,17,5,1988-05-05
100947413,X,D,113.0,1,10000.0,3,10000.0,18,6,1980-01-09
100947433,X,D,31.0,1,9500.0,4,10000.0,18,6,1989-04-03
100947588,X,D,129.0,0,10000.0,2,10000.0,18,5,1955-04-01
100947688,X,D,125.0,1,5400.0,6,5000.0,22,6,1951-10-08
100947729,X,D,54.0,1,16670.0,4,20000.0,18,7,1957-01-06
100947907,X,D,126.0,0,10500.0,2,10000.0,26,4,1956-02-17
100947936,X,C,66.0,0,19000.0,3,20000.0,15,5,1966-05-25
100948020,X,D,104.0,0,,0,16000.0,61,3,1970-06-21
100948032,Y,D,105.0,0,8500.0,6,10000.0,18,6,1975-03-08
100948036,X,D,112.0,1,5000.0,2,5000.0,16,3,1960-11-17
100948096,X,D,122.0,0,9170.0,5,10000.0,18,5,1953-01-17
100948101,X,D,42.0,0,8000.0,5,10000.0,19,7,1948-06-16
100948292,X,D,103.0,0,9400.0,4,10000.0,17,5,1982-09-06
100948469,X,D,44.0,0,20000.0,1,20000.0,20,4,1986-03-15
100948565,X,D,27.0,0,6000.0,4,5000.0,14,5,1957-05-28
100948592,X,D,121.0,1,10500.0,3,10000.0,14,5,1958-05-23
100948600,X,D,121.0,0,17500.0,2,20000.0,24,6,1948-01-29
100948671,X,D,28.0,0,20000.0,1,20000.0,21,3,1992-09-10
100948841,X,D,128.0,1,8500.0,4,10000.0,18,5,1963-10-30
100948990,Z,D,21.0,1,20000.0,2,20000.0,21,5,1970-10-30
100949045,Z,D,17.0,1,15000.0,1,15000.0,17,4,1965-12-06
100949068,Z,D,24.0,1,20000.0,1,20000.0,24,3,1972-09-03
100949071,Z,D,18.0,0,25000.0,2,25000.0,18,6,1981-11-09
100949135,Z,D,22.0,1,25000.0,2,25000.0,22,6,1973-03-27
100949154,Z,D,16.0,0,15000.0,1,15000.0,16,4,1976-05-04
100949155,Z,D,20.0,1,20000.0,1,20000.0,20,4,1979-12-23
100949224,Z,D,17.0,0,20000.0,1,20000.0,17,5,1954-01-30
100949229,Z,D,24.0,0,15000.0,1,15000.0,24,3,1991-11-13
100949501,X,E,86.0,1,25000.0,1,25000.0,23,5,1985-06-17
100949894,X,E,130.0,1,10670.0,3,10000.0,15,6,1956-01-18
100949986,Y,E,77.0,1,5400.0,5,5000.0,16,6,1954-08-05
100950124,X,E,123.0,0,5500.0,4,5000.0,16,5,1973-03-21
100950193,X,E,79.0,0,5000.0,3,5000.0,17,5,1953-04-28
100950222,X,E,130.0,1,9140.0,7,10000.0,19,6,1977-09-10
100950244,X,E,62.0,0,8200.0,5,10000.0,24,5,1946-08-22
100950372,X,E,126.0,0,4250.0,11,5000.0,16,5,1958-07-04
100950375,X,E,56.0,0,25000.0,1,25000.0,18,6,1957-12-29
100950498,X,D,55.0,1,10450.0,10,10000.0,14,5,1999-03-06
100950645,X,D,39.0,0,8000.0,5,10000.0,18,6,1982-07-10
100950828,X,E,100.0,1,10000.0,4,10000.0,16,6,1995-02-24
100950860,X,E,61.0,1,10670.0,3,10000.0,16,6,1983-09-24
100951031,X,E,111.0,0,25000.0,3,25000.0,18,5,1954-01-23
100951230,X,E,120.0,1,9330.0,3,10000.0,22,5,1955-12-28
100951253,X,E,131.0,1,10000.0,2,10000.0,22,3,1952-12-06
100951261,X,E,120.0,1,9670.0,3,10000.0,18,6,1962-05-18
100951310,X,E,39.0,1,25000.0,3,25000.0,14,5,1952-09-08
100951466,X,E,82.0,0,17500.0,3,20000.0,19,5,1952-10-31
100951552,X,E,119.0,0,10000.0,1,10000.0,17,5,1956-08-09
100951553,Y,E,89.0,1,10000.0,1,10000.0,15,1,1949-04-30
100951586,Y,E,15.0,1,15000.0,1,15000.0,15,2,1946-01-13
100951614,Z,E,20.0,0,20000.0,1,20000.0,20,4,1974-08-07
100951736,Y,E,24.0,0,20000.0,1,20000.0,24,3,1976-01-09
100951852,Z,E,21.0,1,20000.0,1,20000.0,21,4,1964-07-25
100951882,Z,E,21.0,0,25000.0,1,25000.0,21,5,1950-05-06
100951884,Z,E,17.0,0,20000.0,1,20000.0,17,5,1966-03-10
100951894,Z,E,59.0,1,,0,15000.0,59,2,1954-12-12
100951913,Z,E,21.0,0,20000.0,1,20000.0,21,4,1955-07-21
100951958,X,E,110.0,1,9000.0,5,10000.0,15,10,1955-01-08
100952191,X,E,92.0,0,5000.0,7,5000.0,18,6,1957-06-14
100952332,X,E,129.0,1,10000.0,3,10000.0,20,5,1973-07-01
100952364,X,E,80.0,1,,0,15000.0,59,5,1982-07-29
100952441,X,E,124.0,1,10000.0,3,10000.0,17,6,1957-03-05
100952493,X,E,41.0,1,8000.0,5,10000.0,17,7,1948-10-03
100952684,X,E,126.0,0,9250.0,3,10000.0,23,5,2006-12-11
100952837,X,E,52.0,1,9330.0,9,10000.0,19,6,1950-02-06
100952866,X,E,41.0,1,9170.0,6,10000.0,18,6,1946-08-28
100952885,X,E,42.0,1,17330.0,2,20000.0,21,5,1994-06-23
100952888,X,E,75.0,1,8500.0,2,10000.0,19,6,1994-03-16
100953000,X,E,33.0,1,9000.0,6,10000.0,17,7,1982-12-04
100953088,X,E,121.0,0,10000.0,2,10000.0,27,5,1959-05-19
100953316,X,E,32.0,0,20000.0,2,20000.0,24,6,1954-09-11
100953389,X,E,77.0,0,10200.0,5,10000.0,18,5,1967-01-09
100953443,X,E,80.0,1,16670.0,3,20000.0,21,6,1962-06-04
100953641,Z,D,22.0,0,15000.0,2,15000.0,22,4,2005-04-05
100953674,Z,E,16.0,0,15000.0,1,15000.0,16,3,1976-04-12
100953730,Z,D,21.0,1,15000.0,1,15000.0,21,3,1996-07-23
100953754,Z,E,16.0,0,25000.0,1,25000.0,16,5,1954-09-17
100953820,Z,E,16.0,0,20000.0,1,20000.0,16,5,1946-03-14
100953858,X,E,129.0,1,4670.0,5,5000.0,6,8,1957-05-28
100953963,Y,E,56.0,1,16670.0,2,20000.0,25,4,1989-04-07
100953999,X,E,29.0,0,15000.0,2,15000.0,24,4,1988-04-08
100954113,X,E,107.0,0,17500.0,2,20000.0,16,5,1956-12-08
100954121,X,E,89.0,0,10000.0,2,10000.0,15,5,1963-04-20
100954280,X,E,75.0,1,10500.0,4,10000.0,20,6,1976-05-05
100954344,X,E,33.0,1,8750.0,5,10000.0,24,7,1965-05-27
100954384,X,E,120.0,1,18000.0,3,20000.0,18,7,1969-02-07
100954421,X,E,67.0,1,5600.0,5,5000.0,15,5,1956-11-08
100954519,X,E,104.0,1,10000.0,3,10000.0,18,6,1957-08-15
100954546,X,E,91.0,0,10000.0,1,10000.0,8,6,1956-08-18
100954641,Z,E,21.0,0,15000.0,1,15000.0,21,3,1960-06-29
100954682,Z,E,19.0,0,20000.0,1,20000.0,19,4,1974-06-18
100955089,X,C,120.0,0,10000.0,2,10000.0,26,4,1947-12-28
100955139,X,C,104.0,0,10000.0,2,10000.0,15,5,1952-08-30
100955211,X,C,129.0,1,10000.0,9,10000.0,15,5,1953-05-02
100955414,Z,C,16.0,0,15000.0,1,15000.0,16,4,1946-09-18
100955452,Z,C,24.0,1,25000.0,1,25000.0,24,4,1971-07-16
100955454,Z,C,15.0,0,15000.0,1,15000.0,15,4,1948-03-20
100955472,X,E,88.0,1,9000.0,3,10000.0,16,8,2001-09-11
100955522,X,E,87.0,1,26670.0,2,25000.0,13,6,1947-07-26
100955560,Y,E,130.0,1,10000.0,4,10000.0,18,6,1953-11-23
100955664,X,E,33.0,1,15000.0,2,15000.0,20,4,1989-09-28
100955685,X,E,126.0,0,10000.0,3,10000.0,17,6,1963-04-25
100955808,X,E,35.0,0,8500.0,10,10000.0,18,6,1990-01-28
100955871,X,E,40.0,1,25000.0,1,25000.0,26,5,1965-11-15
100955943,X,E,105.0,0,5400.0,5,5000.0,23,5,1978-01-03
100956073,X,E,40.0,0,5000.0,6,5000.0,15,6,1959-09-19
100956094,X,E,45.0,1,4910.0,12,5000.0,18,7,1965-01-03
100956357,Y,E,113.0,1,10000.0,2,10000.0,16,5,1951-04-12
100956417,X,E,46.0,1,20000.0,3,20000.0,21,7,1980-10-25
100956573,X,E,53.0,1,17750.0,3,20000.0,15,5,1972-06-12
100956574,X,E,54.0,1,25000.0,2,25000.0,24,7,1948-07-08
100956682,X,E,29.0,1,20000.0,1,20000.0,24,4,1976-05-20
100956702,X,E,76.0,1,8670.0,2,10000.0,17,4,1957-06-19
100956809,X,E,127.0,0,19000.0,3,20000.0,23,7,1953-10-06
100956920,X,E,58.0,0,25000.0,2,25000.0,19,7,1953-07-13
100956972,X,E,112.0,0,10000.0,5,10000.0,15,6,1955-08-25
100957013,X,E,32.0,0,20000.0,2,20000.0,26,5,1975-09-29
100957049,Y,E,100.0,1,18670.0,3,20000.0,17,6,1977-07-14
100957075,X,E,112.0,1,10000.0,5,10000.0,16,6,1957-04-27
100957089,Y,E,104.0,0,17330.0,2,20000.0,25,2,1964-02-19
100957096,X,E,127.0,0,9500.0,4,10000.0,18,6,1954-04-20
100957253,X,E,105.0,0,8600.0,5,10000.0,18,6,1957-10-19
100957334,X,E,126.0,0,16670.0,3,20000.0,16,6,1950-08-02
100957389,X,E,125.0,0,10000.0,2,10000.0,23,3,1953-10-28
100957452,X,E,41.0,0,18000.0,2,20000.0,22,6,1951-11-12
100957458,X,E,114.0,0,5400.0,6,5000.0,16,6,1957-10-02
100957477,Y,E,126.0,1,10670.0,3,10000.0,26,4,1954-08-31
100957550,X,E,45.0,0,20000.0,1,20000.0,21,6,1979-08-20
100957595,X,E,36.0,1,16670.0,3,20000.0,19,6,1971-11-20
100957609,X,E,129.0,0,10000.0,1,10000.0,18,5,1948-05-24
100957654,X,E,128.0,0,5500.0,4,5000.0,17,5,1951-03-10
100957709,X,E,127.0,1,10000.0,1,10000.0,18,5,1950-03-17
100958110,X,E,30.0,1,25000.0,2,25000.0,18,4,1974-02-01
100958129,Y,E,91.0,0,9330.0,2,10000.0,17,4,1995-05-05
100958130,X,E,126.0,1,25000.0,1,25000.0,18,6,1948-08-28
100958135,X,E,126.0,1,10000.0,2,10000.0,22,4,1963-09-13
100958172,X,E,33.0,0,15000.0,3,15000.0,19,4,1994-03-01
100958207,X,E,126.0,0,5000.0,4,5000.0,16,5,1957-08-02
100958245,X,E,29.0,1,25000.0,2,25000.0,20,6,1968-10-20
100958272,Y,E,15.0,1,20000.0,1,20000.0,15,3,1966-04-14
100958453,Z,E,24.0,0,25000.0,1,25000.0,24,4,1987-10-11
100958490,Z,E,17.0,1,25000.0,1,25000.0,17,5,1954-05-23
100958494,Z,E,15.0,0,15000.0,1,15000.0,15,4,1972-06-18
100958513,Z,E,17.0,0,15000.0,1,15000.0,17,4,1980-01-06
100958518,Y,E,52.0,0,,0,15000.0,52,3,1982-12-29
100958558,Y,E,26.0,1,15000.0,1,15000.0,26,3,1994-01-08
100958667,Z,E,18.0,0,25000.0,2,25000.0,18,6,1952-12-04
100958678,Z,E,17.0,1,20000.0,2,20000.0,17,6,1969-03-28
100958741,Z,E,19.0,1,15000.0,1,15000.0,19,4,1975-05-12
100958764,Z,E,20.0,0,20000.0,1,20000.0,20,4,1953-09-05
100958971,X,E,29.0,1,18330.0,3,20000.0,21,6,1968-05-09
100959266,X,E,44.0,0,4330.0,9,5000.0,15,6,1969-02-09
100959293,X,E,31.0,1,5670.0,5,5000.0,14,5,1963-07-14
100959311,X,E,42.0,0,19000.0,6,20000.0,20,7,1965-04-28
100959341,X,E,76.0,1,17500.0,2,20000.0,17,5,1986-08-16
100959393,X,E,33.0,1,16000.0,3,20000.0,23,5,1969-05-29
100959463,Z,E,21.0,0,20000.0,2,20000.0,21,5,1983-06-08
100959484,Z,D,16.0,0,15000.0,1,15000.0,16,4,1947-07-07
100959524,Z,E,17.0,1,25000.0,2,25000.0,17,6,1990-11-27
100959534,Z,E,27.0,1,15000.0,2,15000.0,20,5,1968-07-15
100959540,Z,E,16.0,1,15000.0,1,15000.0,16,4,2003-11-14
100959546,Z,E,16.0,1,15000.0,2,15000.0,16,5,1949-10-05
100959555,Z,E,23.0,1,25000.0,2,25000.0,23,5,1962-11-27
100959560,Z,E,20.0,0,25000.0,1,25000.0,20,5,1968-02-06
100959818,X,E,54.0,0,16670.0,4,20000.0,19,7,1961-10-13
100959848,X,E,91.0,1,10000.0,5,10000.0,16,5,1968-12-16
100959927,X,E,77.0,1,5830.0,6,5000.0,20,5,1957-12-13
100960045,X,E,86.0,1,8000.0,4,10000.0,19,5,1954-05-18
100960304,X,E,60.0,1,,0,15000.0,60,2,1970-02-16
100960312,X,E,90.0,1,8200.0,5,10000.0,20,6,1951-05-27
100960340,X,E,88.0,1,18500.0,3,20000.0,20,7,1953-11-06
100960352,X,E,58.0,0,5400.0,6,5000.0,18,7,1949-08-31
100960367,X,E,88.0,0,9000.0,5,10000.0,21,5,1952-01-29
100960400,X,E,78.0,1,10000.0,3,10000.0,18,6,1946-08-03
100960410,X,E,64.0,0,18000.0,1,18000.0,18,5,1987-02-08
100960447,X,E,125.0,1,10000.0,1,10000.0,19,4,1966-05-31
100960496,X,E,105.0,0,17500.0,2,20000.0,18,6,1995-11-23
100960555,X,E,106.0,1,25000.0,1,25000.0,18,6,1948-05-18
100960619,X,E,128.0,0,10000.0,4,10000.0,16,6,1964-04-12
100960665,X,E,44.0,0,20000.0,1,20000.0,17,5,1976-03-27
100960848,X,E,44.0,1,5710.0,7,5000.0,18,6,1957-03-28
100960959,X,D,130.0,1,9000.0,2,10000.0,24,4,1954-03-28
100961003,X,E,118.0,1,17500.0,4,20000.0,15,6,1996-08-01
100961179,X,E,28.0,0,8000.0,2,10000.0,16,5,1972-11-27
100961454,X,E,89.0,1,16329.999999999998,3,20000.0,24,4,1996-06-08
100961466,X,E,68.0,0,,0,15000.0,55,5,1956-02-28
100961484,X,E,53.0,0,,0,15000.0,53,3,1967-02-10
100961643,Z,E,18.0,1,20000.0,1,20000.0,18,4,1992-03-09
100961650,Z,E,20.0,0,20000.0,1,20000.0,20,4,1951-11-30
100961668,Y,E,17.0,1,25000.0,1,25000.0,17,5,1972-04-27
100961771,Z,E,22.0,1,15000.0,2,15000.0,22,4,1980-01-22
100961791,Z,E,24.0,0,25000.0,2,25000.0,24,5,1956-11-30
100961803,Z,E,24.0,0,15000.0,1,15000.0,24,3,1948-08-21
100961942,Z,E,23.0,1,25000.0,1,25000.0,23,4,1951-10-16
100962024,X,E,126.0,1,10000.0,1,10000.0,15,5,1972-01-28
100962219,Z,E,24.0,0,9330.0,3,10000.0,17,6,1956-05-13
100962245,Z,E,16.0,1,25000.0,1,25000.0,16,5,1956-02-26
100962591,X,E,125.0,1,10000.0,5,10000.0,21,6,1983-04-27
100962725,X,E,57.0,0,10330.0,3,15000.0,18,6,1954-04-19
100962764,X,E,129.0,1,10000.0,7,10000.0,20,5,2006-11-15
100962897,Y,E,41.0,0,20000.0,1,20000.0,18,6,1947-09-24
100962898,X,E,105.0,1,4400.0,5,5000.0,18,4,1948-12-14
100963042,X,E,124.0,1,8500.0,1,8500.0,18,3,1954-05-01
100963398,X,E,32.0,1,8750.0,4,10000.0,19,6,1952-04-15
100963541,Z,E,21.0,0,10000.0,2,10000.0,17,6,1968-07-29
100963604,Z,E,15.0,0,20000.0,1,20000.0,15,5,1960-02-11
100963636,Z,E,22.0,0,25000.0,2,25000.0,22,5,1967-09-21
100963659,Z,E,16.0,1,15000.0,1,15000.0,16,4,1946-02-22
100963710,X,A,76.0,0,17500.0,9,20000.0,14,10,1953-06-02
100964052,X,A,123.0,1,17330.0,6,20000.0,18,6,1953-07-06
100964187,Y,B,126.0,0,8670.0,3,10000.0,27,3,1953-09-11
100964202,X,A,130.0,0,10000.0,2,10000.0,17,5,1965-12-01
100964325,X,A,78.0,0,9400.0,4,10000.0,3,11,1948-09-09
100964427,X,A,41.0,0,25000.0,4,25000.0,18,6,1988-09-19
100964457,X,A,29.0,1,16500.0,2,20000.0,20,4,1957-10-19
100964459,X,A,41.0,1,20000.0,1,20000.0,18,4,1974-03-01
100964503,X,A,43.0,0,20000.0,1,20000.0,19,6,1951-10-22
100964649,X,A,105.0,0,5000.0,3,5000.0,23,4,1948-06-29
100964655,X,A,36.0,1,16670.0,3,20000.0,18,6,1983-06-17
100964929,X,A,91.0,1,10400.0,4,10000.0,16,5,1978-12-26
100964974,X,A,126.0,1,17500.0,2,20000.0,17,6,1946-11-13
100965188,X,A,127.0,1,17500.0,3,20000.0,20,7,1966-05-25
100965407,X,A,130.0,0,10000.0,2,10000.0,8,6,1957-03-07
100965434,X,A,28.0,1,10000.0,4,10000.0,6,8,1948-04-08
100965494,X,A,128.0,1,10000.0,1,10000.0,21,5,1947-12-08
100965503,X,A,32.0,1,10330.0,5,10000.0,14,5,1956-12-20
100965530,X,A,57.0,0,25000.0,1,25000.0,24,6,1963-12-01
100965557,X,A,87.0,0,25000.0,2,25000.0,18,7,1982-12-01
100965662,X,A,28.0,0,10000.0,4,10000.0,15,5,1951-07-16
100965729,X,A,72.0,0,16000.0,2,20000.0,3,2,1953-01-26
